,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
391,0.439,0.808,1,-6.881,1,0.346,0.00305,0.0,0.439,0.487,82.962,audio_features,4ZPdLEztrlZqbJkgHNw54L,spotify:track:4ZPdLEztrlZqbJkgHNw54L,https://api.spotify.com/v1/tracks/4ZPdLEztrlZqbJkgHNw54L,https://api.spotify.com/v1/audio-analysis/4ZPdLEztrlZqbJkgHNw54L,207000,4
392,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-06,0.0841,0.535,82.331,audio_features,6Nq5lE0CeOAAAqN4qhkbZU,spotify:track:6Nq5lE0CeOAAAqN4qhkbZU,https://api.spotify.com/v1/tracks/6Nq5lE0CeOAAAqN4qhkbZU,https://api.spotify.com/v1/audio-analysis/6Nq5lE0CeOAAAqN4qhkbZU,239027,4
393,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,audio_features,1IAzD1muglOxOcPbUHs70R,spotify:track:1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R,249533,4
394,0.775,0.641,1,-6.718,1,0.038,0.0327,0.0,0.18,0.305,119.974,audio_features,3MldzywZOH4Uci6bq9noyJ,spotify:track:3MldzywZOH4Uci6bq9noyJ,https://api.spotify.com/v1/tracks/3MldzywZOH4Uci6bq9noyJ,https://api.spotify.com/v1/audio-analysis/3MldzywZOH4Uci6bq9noyJ,243013,4
395,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,audio_features,3WkibOpDF7cQ5xntM1epyf,spotify:track:3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/tracks/3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/audio-analysis/3WkibOpDF7cQ5xntM1epyf,227600,4
396,0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.019,audio_features,0r2Bul2NuCViraT2zX1l5j,spotify:track:0r2Bul2NuCViraT2zX1l5j,https://api.spotify.com/v1/tracks/0r2Bul2NuCViraT2zX1l5j,https://api.spotify.com/v1/audio-analysis/0r2Bul2NuCViraT2zX1l5j,334067,4
397,0.97,0.72,1,-3.347,0,0.149,0.0369,0.000389,0.326,0.962,107.17,audio_features,3aImJnJlAgcE7bJ1NxthGt,spotify:track:3aImJnJlAgcE7bJ1NxthGt,https://api.spotify.com/v1/tracks/3aImJnJlAgcE7bJ1NxthGt,https://api.spotify.com/v1/audio-analysis/3aImJnJlAgcE7bJ1NxthGt,206107,4
398,0.714,0.6,6,-8.365,1,0.0876,0.0465,0.0,0.0646,0.504,82.017,audio_features,3jEqrIfwKO0M8ALu3TGilF,spotify:track:3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/tracks/3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/audio-analysis/3jEqrIfwKO0M8ALu3TGilF,205840,4
399,0.675,0.602,1,-4.688,1,0.0596,0.0034,1.28e-05,0.199,0.092,159.994,audio_features,5FmozEXMXttaTyrjtxuLoS,spotify:track:5FmozEXMXttaTyrjtxuLoS,https://api.spotify.com/v1/tracks/5FmozEXMXttaTyrjtxuLoS,https://api.spotify.com/v1/audio-analysis/5FmozEXMXttaTyrjtxuLoS,247800,4
400,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,audio_features,30cSNer6TV8x2utjULVeQ5,spotify:track:30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5,238920,4
401,0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,audio_features,7gKgd0P3dAAePiSQQBqrlf,spotify:track:7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/tracks/7gKgd0P3dAAePiSQQBqrlf,https://api.spotify.com/v1/audio-analysis/7gKgd0P3dAAePiSQQBqrlf,231240,4
402,0.863,0.736,0,-6.888,1,0.0439,0.0421,5.03e-05,0.0968,0.739,124.013,audio_features,3vRYtf5xgPrYeVzAmqvzTd,spotify:track:3vRYtf5xgPrYeVzAmqvzTd,https://api.spotify.com/v1/tracks/3vRYtf5xgPrYeVzAmqvzTd,https://api.spotify.com/v1/audio-analysis/3vRYtf5xgPrYeVzAmqvzTd,220227,4
403,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,audio_features,3Zwu2K0Qa5sT6teCCHPShP,spotify:track:3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/tracks/3Zwu2K0Qa5sT6teCCHPShP,https://api.spotify.com/v1/audio-analysis/3Zwu2K0Qa5sT6teCCHPShP,203507,4
404,0.435,0.887,9,-4.07,1,0.0636,0.000747,0.0,0.0327,0.408,199.935,audio_features,1oagRT7LfpVlNJN6FSZDGp,spotify:track:1oagRT7LfpVlNJN6FSZDGp,https://api.spotify.com/v1/tracks/1oagRT7LfpVlNJN6FSZDGp,https://api.spotify.com/v1/audio-analysis/1oagRT7LfpVlNJN6FSZDGp,212040,4
405,0.566,0.815,9,-4.481,0,0.14,0.0737,0.0,0.12,0.672,169.961,audio_features,5cY8y2XgOfkAh4kSWLFKkz,spotify:track:5cY8y2XgOfkAh4kSWLFKkz,https://api.spotify.com/v1/tracks/5cY8y2XgOfkAh4kSWLFKkz,https://api.spotify.com/v1/audio-analysis/5cY8y2XgOfkAh4kSWLFKkz,185587,4
406,0.642,0.79,4,-5.852,0,0.0404,0.00264,5.4e-05,0.32,0.446,80.08,audio_features,2su4VuRfiwInV18U5apPdi,spotify:track:2su4VuRfiwInV18U5apPdi,https://api.spotify.com/v1/tracks/2su4VuRfiwInV18U5apPdi,https://api.spotify.com/v1/audio-analysis/2su4VuRfiwInV18U5apPdi,294720,4
407,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,audio_features,6ldwfK0yWgTAlmIfuQkTYN,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/tracks/6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/audio-analysis/6ldwfK0yWgTAlmIfuQkTYN,203600,4
408,0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,audio_features,2hdy9Wt9qp7M7d0U3ossu2,spotify:track:2hdy9Wt9qp7M7d0U3ossu2,https://api.spotify.com/v1/tracks/2hdy9Wt9qp7M7d0U3ossu2,https://api.spotify.com/v1/audio-analysis/2hdy9Wt9qp7M7d0U3ossu2,216520,4
409,0.743,0.853,9,-3.664,1,0.032,0.0553,3.24e-06,0.311,0.918,120.022,audio_features,7yVdFruRToMWDGE432bW5G,spotify:track:7yVdFruRToMWDGE432bW5G,https://api.spotify.com/v1/tracks/7yVdFruRToMWDGE432bW5G,https://api.spotify.com/v1/audio-analysis/7yVdFruRToMWDGE432bW5G,241933,4
410,0.796,0.617,5,-6.198,0,0.0619,0.00824,0.0,0.0495,0.72,103.858,audio_features,1IMbmQCnl3h4m8NXqKee0g,spotify:track:1IMbmQCnl3h4m8NXqKee0g,https://api.spotify.com/v1/tracks/1IMbmQCnl3h4m8NXqKee0g,https://api.spotify.com/v1/audio-analysis/1IMbmQCnl3h4m8NXqKee0g,236133,4
411,0.74,0.845,6,-3.802,0,0.0338,0.00287,6.23e-06,0.115,0.749,126.607,audio_features,5O2Ft5ENCfAh6JCgykJs76,spotify:track:5O2Ft5ENCfAh6JCgykJs76,https://api.spotify.com/v1/tracks/5O2Ft5ENCfAh6JCgykJs76,https://api.spotify.com/v1/audio-analysis/5O2Ft5ENCfAh6JCgykJs76,236427,4
412,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,audio_features,1TfqLAPs4K3s2rJMoCokcS,spotify:track:1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,216933,4
413,0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,audio_features,7k6IzwMGpxnRghE7YosnXT,spotify:track:7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/tracks/7k6IzwMGpxnRghE7YosnXT,https://api.spotify.com/v1/audio-analysis/7k6IzwMGpxnRghE7YosnXT,192213,4
414,0.739,0.368,8,-10.233,1,0.0845,0.00542,0.0,0.171,0.467,144.992,audio_features,2QurCbkPO14pjrikPNja0h,spotify:track:2QurCbkPO14pjrikPNja0h,https://api.spotify.com/v1/tracks/2QurCbkPO14pjrikPNja0h,https://api.spotify.com/v1/audio-analysis/2QurCbkPO14pjrikPNja0h,239413,4
415,0.693,0.549,1,-8.141,1,0.119,0.0109,0.0,0.0677,0.605,80.028,audio_features,1tkMs9wDPknQ3ZHcKDw1ES,spotify:track:1tkMs9wDPknQ3ZHcKDw1ES,https://api.spotify.com/v1/tracks/1tkMs9wDPknQ3ZHcKDw1ES,https://api.spotify.com/v1/audio-analysis/1tkMs9wDPknQ3ZHcKDw1ES,227960,4
416,0.628,0.835,6,-6.341,0,0.0496,0.4,0.0,0.051,0.627,97.856,audio_features,10FP9hm2aFfAIKEopqaG9D,spotify:track:10FP9hm2aFfAIKEopqaG9D,https://api.spotify.com/v1/tracks/10FP9hm2aFfAIKEopqaG9D,https://api.spotify.com/v1/audio-analysis/10FP9hm2aFfAIKEopqaG9D,215507,4
417,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,audio_features,3jlbL2OTD5YmIunYzgQTAN,spotify:track:3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN,338853,4
418,0.74,0.945,0,-4.442,0,0.0889,0.123,0.0,0.112,0.629,130.015,audio_features,0lqYRbRiGc5oiCUW51JH5s,spotify:track:0lqYRbRiGc5oiCUW51JH5s,https://api.spotify.com/v1/tracks/0lqYRbRiGc5oiCUW51JH5s,https://api.spotify.com/v1/audio-analysis/0lqYRbRiGc5oiCUW51JH5s,312987,4
419,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,audio_features,3F9ByoUqu31xU0I3G5xfVg,spotify:track:3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/tracks/3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/audio-analysis/3F9ByoUqu31xU0I3G5xfVg,284373,4
420,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773,4
421,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,audio_features,3bC1ahPIYt1btJzSSEyyrF,spotify:track:3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/tracks/3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/audio-analysis/3bC1ahPIYt1btJzSSEyyrF,224653,4
422,0.844,0.601,1,-5.283,1,0.157,0.0205,0.0,0.385,0.331,73.989,audio_features,4AYX69oFP3UOS1CFmV9UfO,spotify:track:4AYX69oFP3UOS1CFmV9UfO,https://api.spotify.com/v1/tracks/4AYX69oFP3UOS1CFmV9UfO,https://api.spotify.com/v1/audio-analysis/4AYX69oFP3UOS1CFmV9UfO,242013,4
423,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,audio_features,0QvvVhTatOAgPH7q7r89fE,spotify:track:0QvvVhTatOAgPH7q7r89fE,https://api.spotify.com/v1/tracks/0QvvVhTatOAgPH7q7r89fE,https://api.spotify.com/v1/audio-analysis/0QvvVhTatOAgPH7q7r89fE,215693,4
424,0.594,0.874,0,-3.716,1,0.0815,0.0116,0.0,0.549,0.628,119.964,audio_features,3es9la1RV8YqhVNdTHUz2c,spotify:track:3es9la1RV8YqhVNdTHUz2c,https://api.spotify.com/v1/tracks/3es9la1RV8YqhVNdTHUz2c,https://api.spotify.com/v1/audio-analysis/3es9la1RV8YqhVNdTHUz2c,196413,4
425,0.837,0.515,7,-4.065,0,0.0793,0.103,0.0,0.233,0.769,129.001,audio_features,2DPYlWl50ydYsnnuryL5aX,spotify:track:2DPYlWl50ydYsnnuryL5aX,https://api.spotify.com/v1/tracks/2DPYlWl50ydYsnnuryL5aX,https://api.spotify.com/v1/audio-analysis/2DPYlWl50ydYsnnuryL5aX,227840,4
426,0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,audio_features,7vWFaMq63AwkFDhS2OAg5u,spotify:track:7vWFaMq63AwkFDhS2OAg5u,https://api.spotify.com/v1/tracks/7vWFaMq63AwkFDhS2OAg5u,https://api.spotify.com/v1/audio-analysis/7vWFaMq63AwkFDhS2OAg5u,307640,4
427,0.613,0.634,2,-3.472,1,0.0339,0.0178,0.0,0.0639,0.37,144.953,audio_features,4hJNA7VCBfNDly2Lz1SKAt,spotify:track:4hJNA7VCBfNDly2Lz1SKAt,https://api.spotify.com/v1/tracks/4hJNA7VCBfNDly2Lz1SKAt,https://api.spotify.com/v1/audio-analysis/4hJNA7VCBfNDly2Lz1SKAt,241920,4
428,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993,audio_features,4X5xWMINgGA6l0GoyYkMcr,spotify:track:4X5xWMINgGA6l0GoyYkMcr,https://api.spotify.com/v1/tracks/4X5xWMINgGA6l0GoyYkMcr,https://api.spotify.com/v1/audio-analysis/4X5xWMINgGA6l0GoyYkMcr,268320,4
429,0.697,0.709,5,-1.917,0,0.0455,0.0452,0.0,0.138,0.787,134.91,audio_features,6pymOcrCnMuCWdgGVTvUgP,spotify:track:6pymOcrCnMuCWdgGVTvUgP,https://api.spotify.com/v1/tracks/6pymOcrCnMuCWdgGVTvUgP,https://api.spotify.com/v1/audio-analysis/6pymOcrCnMuCWdgGVTvUgP,213173,4
430,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,3QHPHLAkYV5cQBUYs6rowx,spotify:track:3QHPHLAkYV5cQBUYs6rowx,https://api.spotify.com/v1/tracks/3QHPHLAkYV5cQBUYs6rowx,https://api.spotify.com/v1/audio-analysis/3QHPHLAkYV5cQBUYs6rowx,207627,4
431,0.575,0.686,1,-6.008,1,0.319,0.296,0.0,0.617,0.926,172.167,audio_features,1q51MejmtLKEv8mABG8XRE,spotify:track:1q51MejmtLKEv8mABG8XRE,https://api.spotify.com/v1/tracks/1q51MejmtLKEv8mABG8XRE,https://api.spotify.com/v1/audio-analysis/1q51MejmtLKEv8mABG8XRE,204040,4
432,0.846,0.438,11,-4.981,1,0.141,0.2,9.43e-05,0.0939,0.512,85.013,audio_features,61LtVmmkGr8P9I2tSPvdpf,spotify:track:61LtVmmkGr8P9I2tSPvdpf,https://api.spotify.com/v1/tracks/61LtVmmkGr8P9I2tSPvdpf,https://api.spotify.com/v1/audio-analysis/61LtVmmkGr8P9I2tSPvdpf,237480,4
433,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,audio_features,0k2GOhqsrxDTAbFFSdNJjT,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,218573,4
434,0.745,0.779,1,-5.5,1,0.0595,0.0401,0.0,0.343,0.65,101.0,audio_features,6Hf8xuBqZsrNTBgW8wL8NZ,spotify:track:6Hf8xuBqZsrNTBgW8wL8NZ,https://api.spotify.com/v1/tracks/6Hf8xuBqZsrNTBgW8wL8NZ,https://api.spotify.com/v1/audio-analysis/6Hf8xuBqZsrNTBgW8wL8NZ,188213,4
435,0.62,0.869,1,-5.252,1,0.175,0.0181,0.0,0.369,0.76,151.684,audio_features,36ux3YuUsGTWPT8fXclS45,spotify:track:36ux3YuUsGTWPT8fXclS45,https://api.spotify.com/v1/tracks/36ux3YuUsGTWPT8fXclS45,https://api.spotify.com/v1/audio-analysis/36ux3YuUsGTWPT8fXclS45,229573,4
436,0.713,0.746,0,-4.99,1,0.259,0.0402,0.0,0.601,0.47,135.021,audio_features,7IhsLJMqdxoo7YAZjaSMru,spotify:track:7IhsLJMqdxoo7YAZjaSMru,https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru,https://api.spotify.com/v1/audio-analysis/7IhsLJMqdxoo7YAZjaSMru,299747,4
437,0.949,0.79,8,-5.957,1,0.0756,0.00437,0.0,0.0816,0.807,117.002,audio_features,4NOZ35Dhucr6UlVyLOtktd,spotify:track:4NOZ35Dhucr6UlVyLOtktd,https://api.spotify.com/v1/tracks/4NOZ35Dhucr6UlVyLOtktd,https://api.spotify.com/v1/audio-analysis/4NOZ35Dhucr6UlVyLOtktd,246053,4
438,0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034,audio_features,4AyJ7uhPMBehuOrLAEszVv,spotify:track:4AyJ7uhPMBehuOrLAEszVv,https://api.spotify.com/v1/tracks/4AyJ7uhPMBehuOrLAEszVv,https://api.spotify.com/v1/audio-analysis/4AyJ7uhPMBehuOrLAEszVv,222213,4
439,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,audio_features,2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,283400,4
440,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,audio_features,2V65y3PX4DkRhy1djlxd9p,spotify:track:2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p,212862,4
441,0.336,0.602,4,-6.354,1,0.0325,0.0635,0.0,0.141,0.299,161.01,audio_features,5x5JM1BSB6vollcIzDocqT,spotify:track:5x5JM1BSB6vollcIzDocqT,https://api.spotify.com/v1/tracks/5x5JM1BSB6vollcIzDocqT,https://api.spotify.com/v1/audio-analysis/5x5JM1BSB6vollcIzDocqT,234520,4
442,0.714,0.577,0,-8.861,1,0.19,0.0768,0.0,0.103,0.553,95.005,audio_features,6RrCh7L1a0SQEZOHPThVKB,spotify:track:6RrCh7L1a0SQEZOHPThVKB,https://api.spotify.com/v1/tracks/6RrCh7L1a0SQEZOHPThVKB,https://api.spotify.com/v1/audio-analysis/6RrCh7L1a0SQEZOHPThVKB,207507,4
443,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4
444,0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,audio_features,1r3myKmjWoOqRip99CmSj1,spotify:track:1r3myKmjWoOqRip99CmSj1,https://api.spotify.com/v1/tracks/1r3myKmjWoOqRip99CmSj1,https://api.spotify.com/v1/audio-analysis/1r3myKmjWoOqRip99CmSj1,206080,4
445,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,audio_features,7Ie9W94M7OjPoZVV216Xus,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,248133,5
446,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4
447,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133,4
448,0.549,0.932,8,-4.11,0,0.343,0.0127,0.0,0.347,0.787,82.439,audio_features,7rMTLPej6tXQ6TQdLVSzTD,spotify:track:7rMTLPej6tXQ6TQdLVSzTD,https://api.spotify.com/v1/tracks/7rMTLPej6tXQ6TQdLVSzTD,https://api.spotify.com/v1/audio-analysis/7rMTLPej6tXQ6TQdLVSzTD,196133,4
449,0.635,0.647,5,-5.864,1,0.0366,0.192,0.0,0.154,0.201,104.058,audio_features,6LtPIXlIzPOTF8vTecYjRe,spotify:track:6LtPIXlIzPOTF8vTecYjRe,https://api.spotify.com/v1/tracks/6LtPIXlIzPOTF8vTecYjRe,https://api.spotify.com/v1/audio-analysis/6LtPIXlIzPOTF8vTecYjRe,262693,4
450,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.144,0.424,144.982,audio_features,0XfuvxptNRVoEWp7SaneV8,spotify:track:0XfuvxptNRVoEWp7SaneV8,https://api.spotify.com/v1/tracks/0XfuvxptNRVoEWp7SaneV8,https://api.spotify.com/v1/audio-analysis/0XfuvxptNRVoEWp7SaneV8,211493,4
451,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613,4
452,0.652,0.605,8,-7.371,1,0.0393,0.00481,0.0,0.0605,0.394,126.091,audio_features,360UM2DaiHZPRu0EsrOvMp,spotify:track:360UM2DaiHZPRu0EsrOvMp,https://api.spotify.com/v1/tracks/360UM2DaiHZPRu0EsrOvMp,https://api.spotify.com/v1/audio-analysis/360UM2DaiHZPRu0EsrOvMp,292707,4
453,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,audio_features,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,217667,4
454,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,audio_features,22UDw8rSfLbUsaAGTXQ4Z8,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/audio-analysis/22UDw8rSfLbUsaAGTXQ4Z8,284733,4
455,0.619,0.87,2,-4.956,1,0.501,0.41,1.37e-06,0.0571,0.94,188.772,audio_features,1Y4ZdPOOgCUhBcKZOrUFiS,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/tracks/1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/audio-analysis/1Y4ZdPOOgCUhBcKZOrUFiS,219773,4
456,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,audio_features,5xvUgoVED1F4mBu8FL0HaW,spotify:track:5xvUgoVED1F4mBu8FL0HaW,https://api.spotify.com/v1/tracks/5xvUgoVED1F4mBu8FL0HaW,https://api.spotify.com/v1/audio-analysis/5xvUgoVED1F4mBu8FL0HaW,200947,4
457,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,audio_features,5cCAZS9VhLGEDV4NCfieeg,spotify:track:5cCAZS9VhLGEDV4NCfieeg,https://api.spotify.com/v1/tracks/5cCAZS9VhLGEDV4NCfieeg,https://api.spotify.com/v1/audio-analysis/5cCAZS9VhLGEDV4NCfieeg,210267,4
458,0.63,0.504,6,-6.152,1,0.0334,0.0953,0.0,0.308,0.487,89.946,audio_features,1oQZk2bKBLgP1cbuFKvjkq,spotify:track:1oQZk2bKBLgP1cbuFKvjkq,https://api.spotify.com/v1/tracks/1oQZk2bKBLgP1cbuFKvjkq,https://api.spotify.com/v1/audio-analysis/1oQZk2bKBLgP1cbuFKvjkq,249867,4
459,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,audio_features,5D2mYZuzcgjpchVY1pmTPh,spotify:track:5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/audio-analysis/5D2mYZuzcgjpchVY1pmTPh,209107,5
460,0.647,0.749,8,-5.019,1,0.0478,0.0386,0.0,0.298,0.659,76.84,audio_features,3Ju48PMNQkAGxjJCbWcfeM,spotify:track:3Ju48PMNQkAGxjJCbWcfeM,https://api.spotify.com/v1/tracks/3Ju48PMNQkAGxjJCbWcfeM,https://api.spotify.com/v1/audio-analysis/3Ju48PMNQkAGxjJCbWcfeM,223507,4
461,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
462,0.648,0.722,0,-4.813,0,0.0427,0.0103,0.0,0.24,0.389,132.973,audio_features,7Dyq1bhhjknLKEGg4k5NLr,spotify:track:7Dyq1bhhjknLKEGg4k5NLr,https://api.spotify.com/v1/tracks/7Dyq1bhhjknLKEGg4k5NLr,https://api.spotify.com/v1/audio-analysis/7Dyq1bhhjknLKEGg4k5NLr,228827,4
463,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,audio_features,7wMq5n8mYSKlQIGECKUgTX,spotify:track:7wMq5n8mYSKlQIGECKUgTX,https://api.spotify.com/v1/tracks/7wMq5n8mYSKlQIGECKUgTX,https://api.spotify.com/v1/audio-analysis/7wMq5n8mYSKlQIGECKUgTX,202533,4
464,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,audio_features,7iL6o9tox1zgHpKUfh9vuC,spotify:track:7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/tracks/7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/audio-analysis/7iL6o9tox1zgHpKUfh9vuC,193467,4
